time,year,local_day,LOCAL_HOUR_END,tot_solar_mwh,_FREQ_,tot_solar_mw,theory_power,solar_zenith
2023-07-14 16:00:00,2023,2023-07-14,17,1204.1820000000005,1776.0,1.2041820000000005,0.0,123.02336178472008
2023-07-14 17:00:00,2023,2023-07-14,18,777.6459999999997,1749.0,0.7776459999999997,0.0,122.7873298768227
2023-07-14 18:00:00,2023,2023-07-14,19,353.9219999999991,1670.0,0.3539219999999991,0.0,119.12751037889718
2023-07-14 19:00:00,2023,2023-07-14,20,95.35400000000016,1602.0,0.09535400000000016,0.0,112.60707367058404
2023-07-14 20:00:00,2023,2023-07-14,21,6.808999999999995,227.0,0.006808999999999995,0.0,103.97262297008105
2023-07-14 21:00:00,2023,2023-07-14,22,,,0.0,0.0,93.87854521429387
2023-07-14 22:00:00,2023,2023-07-14,23,,,0.0,0.2010866954172936,82.68857848555099
2023-07-14 23:00:00,2023,2023-07-14,24,,,0.0,1.2506713589077956,71.05226535421635
2023-07-15 00:00:00,2023,2023-07-15,1,,,0.0,2.921657492769606,58.97717247564243
2023-07-15 01:00:00,2023,2023-07-15,2,,,0.0,4.633348450458497,46.72084306960477
2023-07-15 02:00:00,2023,2023-07-15,3,,,0.0,6.099777360722005,34.56327955938293
2023-07-15 03:00:00,2023,2023-07-15,4,,,0.0,7.1499244464964296,23.107176906762334
2023-07-15 04:00:00,2023,2023-07-15,5,0.335,5.0,0.000335,7.680032331200919,14.58252274092925
2023-07-15 05:00:00,2023,2023-07-15,6,2.541999999999991,262.0,0.002541999999999991,7.641368534938862,15.365572378571798
2023-07-15 06:00:00,2023,2023-07-15,7,82.72000000000014,1543.0,0.08272000000000014,7.037328267898797,24.575923567667246
2023-07-15 07:00:00,2023,2023-07-15,8,339.62999999999937,1680.0,0.3396299999999994,5.923612588804431,36.197113536541536
2023-07-15 08:00:00,2023,2023-07-15,9,655.9949999999995,1728.0,0.6559949999999996,4.411825054935893,48.395797070831556
2023-07-15 09:00:00,2023,2023-07-15,10,958.1709999999997,1776.0,0.9581709999999997,2.6842553767025237,60.64844514530734
2023-07-15 10:00:00,2023,2023-07-15,11,1237.4299999999996,1801.0,1.2374299999999996,1.049461934792784,72.69025537467773
2023-07-15 11:00:00,2023,2023-07-15,12,1423.8239999999987,1822.0,1.4238239999999986,0.12406098695712846,84.24629638071026
2023-07-15 12:00:00,2023,2023-07-15,13,1592.2650000000006,1831.0,1.5922650000000005,0.0,95.3689906399643
2023-07-15 13:00:00,2023,2023-07-15,14,1606.4999999999984,1834.0,1.6064999999999985,0.0,105.31697488895314
2023-07-15 14:00:00,2023,2023-07-15,15,1558.6589999999992,1831.0,1.5586589999999991,0.0,113.73042437524072
2023-07-15 15:00:00,2023,2023-07-15,16,1362.4679999999998,1822.0,1.3624679999999998,0.0,119.93221573781743
2023-07-15 16:00:00,2023,2023-07-15,17,1089.5999999999974,1792.0,1.0895999999999975,0.0,123.17549016596436
2023-07-15 17:00:00,2023,2023-07-15,18,731.6589999999983,1758.0,0.7316589999999983,0.0,122.94530749083265
2023-07-15 18:00:00,2023,2023-07-15,19,351.42499999999916,1683.0,0.35142499999999915,0.0,119.28163779445566
2023-07-15 19:00:00,2023,2023-07-15,20,106.40200000000016,1599.0,0.10640200000000016,0.0,112.7510572184344
2023-07-15 20:00:00,2023,2023-07-15,21,8.113999999999997,342.0,0.008113999999999998,0.0,104.1043152598883
2023-07-15 21:00:00,2023,2023-07-15,22,,,0.0,0.0,93.99844558123328
2023-07-15 22:00:00,2023,2023-07-15,23,,,0.0,0.19514989465133242,82.79686196387702
2023-07-15 23:00:00,2023,2023-07-15,24,,,0.0,1.241496039943462,71.1540956723156
2023-07-16 00:00:00,2023,2023-07-16,1,,,0.0,2.9141347745766333,59.07428236670043
2023-07-16 01:00:00,2023,2023-07-16,2,,,0.0,4.628141672551631,46.81706230832056
2023-07-16 02:00:00,2023,2023-07-16,3,,,0.0,6.097086339742038,34.66517708577784
2023-07-16 03:00:00,2023,2023-07-16,4,,,0.0,7.14944869469766,23.227834523780885
2023-07-16 04:00:00,2023,2023-07-16,5,0.41900000000000004,5.0,0.00041900000000000005,7.681207777668559,14.738991903897102
2023-07-16 05:00:00,2023,2023-07-16,6,3.60399999999997,527.0,0.00360399999999997,7.643471332568724,15.496504500537284
2023-07-16 06:00:00,2023,2023-07-16,7,60.18000000000018,1314.0,0.06018000000000018,7.0395480140376145,24.656401005255688
2023-07-16 07:00:00,2023,2023-07-16,8,150.22999999999976,1583.0,0.15022999999999975,5.925122701241286,36.25761599710563
2023-07-16 08:00:00,2023,2023-07-16,9,208.54799999999935,1615.0,0.20854799999999935,4.411873531719751,48.451136248623044
2023-07-16 09:00:00,2023,2023-07-16,10,221.08399999999946,1581.0,0.22108399999999948,2.6823505443399047,60.705855701159564
2023-07-16 10:00:00,2023,2023-07-16,11,265.69899999999933,1615.0,0.26569899999999935,1.0459930387300682,72.75420544385648
2023-07-16 11:00:00,2023,2023-07-16,12,300.1919999999995,1635.0,0.3001919999999995,0.12050553969950342,84.3192226725735
2023-07-16 12:00:00,2023,2023-07-16,13,378.37499999999983,1668.0,0.37837499999999985,0.0,95.45715421836324
2023-07-16 13:00:00,2023,2023-07-16,14,556.9219999999987,1709.0,0.5569219999999987,0.0,105.42205029670843
2023-07-16 14:00:00,2023,2023-07-16,15,634.130999999998,1712.0,0.634130999999998,0.0,113.85482430203359
2023-07-16 15:00:00,2023,2023-07-16,16,489.6359999999995,1708.0,0.4896359999999995,0.0,120.07591815490744
2023-07-16 16:00:00,2023,2023-07-16,17,253.6319999999997,1523.0,0.2536319999999997,0.0,123.33387081701835
2023-07-16 17:00:00,2023,2023-07-16,18,145.89300000000028,1339.0,0.14589300000000027,0.0,123.10904610537517
