time,valid_time,solar_rad,number,expver,temp_2m,cloud_cover
1970-01-01 00:00:00,2023-06-01 00:00:00,283.45117,0,0001,20.754974,31.150585
1970-01-01 00:00:00,2023-06-01 01:00:00,460.50854,0,0001,21.242004,25.966719
1970-01-01 00:00:00,2023-06-01 02:00:00,630.7423,0,0001,25.136139,27.396765
1970-01-01 00:00:00,2023-06-01 03:00:00,766.22925,0,0001,25.338745,34.54708
1970-01-01 00:00:00,2023-06-01 04:00:00,833.52,0,0001,25.549438,39.6723
1970-01-01 00:00:00,2023-06-01 05:00:00,828.87115,0,0001,28.025482,43.244915
1970-01-01 00:00:00,2023-06-01 06:00:00,775.8754,0,0001,28.164673,39.94144
1970-01-01 00:00:00,2023-06-01 07:00:00,681.38055,0,0001,28.182953,34.515377
1970-01-01 00:00:00,2023-06-01 08:00:00,555.4189,0,0001,28.522064,28.216192
1970-01-01 00:00:00,2023-06-01 09:00:00,416.0771,0,0001,28.447296,28.430561
1970-01-01 00:00:00,2023-06-01 10:00:00,243.99998,0,0001,25.007996,26.793797
1970-01-01 00:00:00,2023-06-01 11:00:00,89.95799,0,0001,24.683624,18.731348
1970-01-01 00:00:00,2023-06-01 12:00:00,7.615181,0,0001,24.361664,17.672262
1970-01-01 00:00:00,2023-06-01 13:00:00,0.0,0,0001,24.200592,18.583517
1970-01-01 00:00:00,2023-06-01 14:00:00,0.0,0,0001,22.679138,16.90128
1970-01-01 00:00:00,2023-06-01 15:00:00,0.0,0,0001,20.857452,18.006918
1970-01-01 00:00:00,2023-06-01 16:00:00,0.0,0,0001,20.722046,21.02687
1970-01-01 00:00:00,2023-06-01 17:00:00,0.0,0,0001,19.92157,28.245338
1970-01-01 00:00:00,2023-06-01 18:00:00,0.0,0,0001,19.884064,33.907757
1970-01-01 00:00:00,2023-06-01 19:00:00,0.0,0,0001,19.868622,37.193325
1970-01-01 00:00:00,2023-06-01 20:00:00,0.0,0,0001,19.020172,43.003212
1970-01-01 00:00:00,2023-06-01 21:00:00,0.15841365,0,0001,18.921051,49.516632
1970-01-01 00:00:00,2023-06-01 22:00:00,28.518993,0,0001,21.40561,56.337822
1970-01-01 00:00:00,2023-06-01 23:00:00,134.9032,0,0001,21.762024,57.224476
1970-01-01 00:00:00,2023-06-02 00:00:00,279.71423,0,0001,21.970886,58.55021
1970-01-01 00:00:00,2023-06-02 01:00:00,423.02515,0,0001,22.114075,60.5839
1970-01-01 00:00:00,2023-06-02 02:00:00,548.975,0,0001,24.994965,62.07761
1970-01-01 00:00:00,2023-06-02 03:00:00,626.10767,0,0001,25.012238,63.940186
1970-01-01 00:00:00,2023-06-02 04:00:00,657.48145,0,0001,25.128143,68.378006
1970-01-01 00:00:00,2023-06-02 05:00:00,652.8458,0,0001,25.829468,71.63465
1970-01-01 00:00:00,2023-06-02 06:00:00,608.1278,0,0001,25.891907,74.05694
1970-01-01 00:00:00,2023-06-02 07:00:00,504.64777,0,0001,25.827484,74.454254
1970-01-01 00:00:00,2023-06-02 08:00:00,401.0221,0,0001,25.107788,69.568344
1970-01-01 00:00:00,2023-06-02 09:00:00,295.62338,0,0001,25.012085,66.639725
1970-01-01 00:00:00,2023-06-02 10:00:00,175.61765,0,0001,22.32196,69.7094
1970-01-01 00:00:00,2023-06-02 11:00:00,67.52922,0,0001,22.07843,64.528946
1970-01-01 00:00:00,2023-06-02 12:00:00,6.4956365,0,0001,21.950623,55.751537
1970-01-01 00:00:00,2023-06-02 13:00:00,0.0,0,0001,21.818329,46.065243
1970-01-01 00:00:00,2023-06-02 14:00:00,0.0,0,0001,20.562164,40.94515
1970-01-01 00:00:00,2023-06-02 15:00:00,0.0,0,0001,18.781494,39.421062
1970-01-01 00:00:00,2023-06-02 16:00:00,0.0,0,0001,18.719666,42.010532
1970-01-01 00:00:00,2023-06-02 17:00:00,0.0,0,0001,17.887451,49.906322
1970-01-01 00:00:00,2023-06-02 18:00:00,0.0,0,0001,17.795746,57.130016
1970-01-01 00:00:00,2023-06-02 19:00:00,0.0,0,0001,17.767548,64.94469
1970-01-01 00:00:00,2023-06-02 20:00:00,0.0,0,0001,16.77304,69.013176
1970-01-01 00:00:00,2023-06-02 21:00:00,0.17085068,0,0001,16.716492,71.13531
1970-01-01 00:00:00,2023-06-02 22:00:00,25.20505,0,0001,19.427063,73.0253
1970-01-01 00:00:00,2023-06-02 23:00:00,117.854,0,0001,20.001282,70.442184
1970-01-01 00:00:00,2023-06-03 00:00:00,246.31665,0,0001,20.340027,70.49747
1970-01-01 00:00:00,2023-06-03 01:00:00,370.7724,0,0001,20.51062,72.87474
1970-01-01 00:00:00,2023-06-03 02:00:00,495.4809,0,0001,23.867615,80.01579
1970-01-01 00:00:00,2023-06-03 03:00:00,603.17444,0,0001,23.9104,81.02499
1970-01-01 00:00:00,2023-06-03 04:00:00,671.8059,0,0001,24.01593,83.09472
1970-01-01 00:00:00,2023-06-03 05:00:00,655.3968,0,0001,25.458954,81.466805
1970-01-01 00:00:00,2023-06-03 06:00:00,596.0157,0,0001,25.552002,84.610054
1970-01-01 00:00:00,2023-06-03 07:00:00,493.92383,0,0001,25.544067,84.9015
1970-01-01 00:00:00,2023-06-03 08:00:00,370.1145,0,0001,24.783142,85.74923
1970-01-01 00:00:00,2023-06-03 09:00:00,247.88026,0,0001,24.67862,83.9532
