time,valid_time,solar_rad,number,expver,temp_2m,cloud_cover
1970-01-01 00:00:00,2023-05-01 00:00:00,316.08524,0,0001,16.936554,10.186653
1970-01-01 00:00:00,2023-05-01 01:00:00,523.2885,0,0001,17.400482,11.927596
1970-01-01 00:00:00,2023-05-01 02:00:00,706.09204,0,0001,23.113861,14.289353
1970-01-01 00:00:00,2023-05-01 03:00:00,843.40784,0,0001,23.276794,16.64777
1970-01-01 00:00:00,2023-05-01 04:00:00,924.57153,0,0001,23.402344,21.281538
1970-01-01 00:00:00,2023-05-01 05:00:00,941.36743,0,0001,25.847565,25.194094
1970-01-01 00:00:00,2023-05-01 06:00:00,888.3102,0,0001,25.883911,27.269974
1970-01-01 00:00:00,2023-05-01 07:00:00,776.2242,0,0001,25.870117,31.03373
1970-01-01 00:00:00,2023-05-01 08:00:00,608.43536,0,0001,25.387177,35.43321
1970-01-01 00:00:00,2023-05-01 09:00:00,408.92148,0,0001,25.325775,40.373066
1970-01-01 00:00:00,2023-05-01 10:00:00,205.16612,0,0001,21.6586,52.738846
1970-01-01 00:00:00,2023-05-01 11:00:00,49.10385,0,0001,21.45404,58.520412
1970-01-01 00:00:00,2023-05-01 12:00:00,0.5776984,0,0001,21.272583,63.799088
1970-01-01 00:00:00,2023-05-01 13:00:00,0.0,0,0001,21.093628,67.11582
1970-01-01 00:00:00,2023-05-01 14:00:00,0.0,0,0001,19.642365,70.43726
1970-01-01 00:00:00,2023-05-01 15:00:00,0.0,0,0001,18.191254,71.59365
1970-01-01 00:00:00,2023-05-01 16:00:00,0.0,0,0001,18.067505,73.84063
1970-01-01 00:00:00,2023-05-01 17:00:00,0.0,0,0001,17.214417,74.43319
1970-01-01 00:00:00,2023-05-01 18:00:00,0.0,0,0001,17.138794,73.060905
1970-01-01 00:00:00,2023-05-01 19:00:00,0.0,0,0001,17.034088,73.08885
1970-01-01 00:00:00,2023-05-01 20:00:00,0.0,0,0001,15.605591,72.231735
1970-01-01 00:00:00,2023-05-01 21:00:00,0.0,0,0001,15.5668335,68.38652
1970-01-01 00:00:00,2023-05-01 22:00:00,9.201486,0,0001,17.46579,67.69917
1970-01-01 00:00:00,2023-05-01 23:00:00,101.08896,0,0001,18.06845,68.06635
1970-01-01 00:00:00,2023-05-02 00:00:00,257.87006,0,0001,18.579681,66.920586
1970-01-01 00:00:00,2023-05-02 01:00:00,436.7206,0,0001,18.841522,65.98867
1970-01-01 00:00:00,2023-05-02 02:00:00,587.7874,0,0001,22.948822,64.53812
1970-01-01 00:00:00,2023-05-02 03:00:00,690.1414,0,0001,23.036499,65.49538
1970-01-01 00:00:00,2023-05-02 04:00:00,741.13605,0,0001,23.117249,67.591736
1970-01-01 00:00:00,2023-05-02 05:00:00,746.15204,0,0001,25.083801,69.082726
1970-01-01 00:00:00,2023-05-02 06:00:00,696.00385,0,0001,25.089142,68.410835
1970-01-01 00:00:00,2023-05-02 07:00:00,623.4436,0,0001,25.069397,65.379166
1970-01-01 00:00:00,2023-05-02 08:00:00,479.86658,0,0001,24.552094,63.754242
1970-01-01 00:00:00,2023-05-02 09:00:00,324.3387,0,0001,24.426422,63.080925
1970-01-01 00:00:00,2023-05-02 10:00:00,168.46167,0,0001,21.592407,67.609566
1970-01-01 00:00:00,2023-05-02 11:00:00,44.5281,0,0001,21.419495,69.89311
1970-01-01 00:00:00,2023-05-02 12:00:00,0.9379179,0,0001,21.099335,74.83399
1970-01-01 00:00:00,2023-05-02 13:00:00,0.0,0,0001,21.043274,81.22557
1970-01-01 00:00:00,2023-05-02 14:00:00,0.0,0,0001,20.011993,85.67277
1970-01-01 00:00:00,2023-05-02 15:00:00,0.0,0,0001,18.84671,89.73259
1970-01-01 00:00:00,2023-05-02 16:00:00,0.0,0,0001,18.784119,93.709305
1970-01-01 00:00:00,2023-05-02 17:00:00,0.0,0,0001,17.847687,94.68837
1970-01-01 00:00:00,2023-05-02 18:00:00,0.0,0,0001,17.86322,94.38854
1970-01-01 00:00:00,2023-05-02 19:00:00,0.0,0,0001,17.841553,94.05511
1970-01-01 00:00:00,2023-05-02 20:00:00,0.0,0,0001,16.94522,92.55578
