time,valid_time,solar_rad,number,expver,temp_2m,cloud_cover
1970-01-01 00:00:00,2023-04-01 00:00:00,186.73787,0,0001,12.116821,11.306891
1970-01-01 00:00:00,2023-04-01 01:00:00,386.0356,0,0001,12.558228,8.807968
1970-01-01 00:00:00,2023-04-01 02:00:00,573.8961,0,0001,17.900635,7.6405907
1970-01-01 00:00:00,2023-04-01 03:00:00,722.69183,0,0001,18.080719,10.326476
1970-01-01 00:00:00,2023-04-01 04:00:00,807.375,0,0001,18.249084,19.548878
1970-01-01 00:00:00,2023-04-01 05:00:00,816.7811,0,0001,20.888031,26.831127
1970-01-01 00:00:00,2023-04-01 06:00:00,758.64813,0,0001,20.91571,36.82271
1970-01-01 00:00:00,2023-04-01 07:00:00,603.991,0,0001,20.927948,40.665783
1970-01-01 00:00:00,2023-04-01 08:00:00,461.03757,0,0001,20.848145,40.81833
1970-01-01 00:00:00,2023-04-01 09:00:00,299.51974,0,0001,20.767395,36.347878
1970-01-01 00:00:00,2023-04-01 10:00:00,134.53908,0,0001,17.339264,31.250057
1970-01-01 00:00:00,2023-04-01 11:00:00,18.363514,0,0001,17.162476,25.382673
1970-01-01 00:00:00,2023-04-01 12:00:00,0.0,0,0001,16.972504,23.338173
1970-01-01 00:00:00,2023-04-01 13:00:00,0.0,0,0001,16.859772,22.55714
1970-01-01 00:00:00,2023-04-01 14:00:00,0.0,0,0001,15.715851,22.48718
1970-01-01 00:00:00,2023-04-01 15:00:00,0.0,0,0001,14.45752,22.238401
1970-01-01 00:00:00,2023-04-01 16:00:00,0.0,0,0001,14.303864,22.121193
1970-01-01 00:00:00,2023-04-01 17:00:00,0.0,0,0001,13.527283,21.811018
1970-01-01 00:00:00,2023-04-01 18:00:00,0.0,0,0001,13.462891,24.812773
1970-01-01 00:00:00,2023-04-01 19:00:00,0.0,0,0001,13.382904,24.210384
1970-01-01 00:00:00,2023-04-01 20:00:00,0.0,0,0001,12.393433,26.005707
1970-01-01 00:00:00,2023-04-01 21:00:00,0.0,0,0001,12.388702,28.412163
