time,valid_time,solar_rad,number,expver,temp_2m,cloud_cover
1970-01-01 00:00:00,2023-09-01 00:00:00,198.53165,0,0001,21.982056,61.345875
1970-01-01 00:00:00,2023-09-01 01:00:00,372.66965,0,0001,22.325195,61.772682
1970-01-01 00:00:00,2023-09-01 02:00:00,531.5381,0,0001,26.451508,60.540283
1970-01-01 00:00:00,2023-09-01 03:00:00,654.4424,0,0001,26.536133,60.28972
1970-01-01 00:00:00,2023-09-01 04:00:00,728.1064,0,0001,26.67749,61.82062
1970-01-01 00:00:00,2023-09-01 05:00:00,737.73987,0,0001,28.498505,65.72885
1970-01-01 00:00:00,2023-09-01 06:00:00,689.7957,0,0001,28.58023,68.02916
1970-01-01 00:00:00,2023-09-01 07:00:00,581.995,0,0001,28.536957,66.184326
1970-01-01 00:00:00,2023-09-01 08:00:00,457.78098,0,0001,28.156342,64.77746
1970-01-01 00:00:00,2023-09-01 09:00:00,294.5324,0,0001,28.042297,62.68641
1970-01-01 00:00:00,2023-09-01 10:00:00,138.73117,0,0001,24.557556,60.60884
1970-01-01 00:00:00,2023-09-01 11:00:00,23.66272,0,0001,24.30243,57.16579
1970-01-01 00:00:00,2023-09-01 12:00:00,0.011865953,0,0001,24.179749,58.339817
1970-01-01 00:00:00,2023-09-01 13:00:00,0.0,0,0001,24.149017,57.78037
1970-01-01 00:00:00,2023-09-01 14:00:00,0.0,0,0001,23.09494,59.435684
1970-01-01 00:00:00,2023-09-01 15:00:00,0.0,0,0001,21.741394,63.590477
1970-01-01 00:00:00,2023-09-01 16:00:00,0.0,0,0001,21.707123,61.99272
1970-01-01 00:00:00,2023-09-01 17:00:00,0.0,0,0001,21.106598,60.22659
1970-01-01 00:00:00,2023-09-01 18:00:00,0.0,0,0001,21.068298,63.06468
1970-01-01 00:00:00,2023-09-01 19:00:00,0.0,0,0001,20.970978,61.508404
1970-01-01 00:00:00,2023-09-01 20:00:00,0.0,0,0001,20.126617,61.11042
1970-01-01 00:00:00,2023-09-01 21:00:00,0.0,0,0001,20.102478,58.588116
1970-01-01 00:00:00,2023-09-01 22:00:00,1.1009532,0,0001,21.901154,59.095688
1970-01-01 00:00:00,2023-09-01 23:00:00,54.438293,0,0001,22.045868,59.36599
1970-01-01 00:00:00,2023-09-02 00:00:00,199.24199,0,0001,22.333435,52.36075
1970-01-01 00:00:00,2023-09-02 01:00:00,370.40344,0,0001,22.548859,44.267845
